CongestionIndex,CoV
1.378073532,0.304388279
1.863666352,0.282471514
1.693143083,0.253009985
1.482196147,0.290294853
1.859142193,0.237560912
1.431492914,0.255058908
1.376132602,0.234263616
1.245121521,0.205857358
1.437927342,0.23918869
1.626327697,0.486864136
1.262125299,0.209404905
1.1571293,0.124664764
1.27245637,0.173206442
1.391259657,0.393356556
1.109905083,0.143579826
1.061869987,0.107589933
1.110816964,0.113236738
1.092049055,0.138121358
1.059868849,0.114967872
1.036880279,0.112981744
1.06639975,0.138766862
1.644511264,0.266075543
1.445937073,0.186266181
1.279532226,0.161400589
1.498118421,0.206252146
2.041888084,0.3700225
1.651130803,0.19788482
1.428499867,0.174888006
1.934460183,0.196366319
2.202449147,0.42505901
2.136749394,0.400075511
1.848707381,0.391302133
2.397250854,0.398549537
1.424881886,0.615034284
1.254132102,0.331932012
1.185067066,0.119410327
1.265829706,0.152843864
2.393009709,0.55803926
1.689305568,0.338784175
1.377061112,0.186447489
1.725885522,0.338073537
1.749132759,0.369730102
1.761534252,0.32465386
1.504041283,0.273767193
1.763023089,0.353171919
1.039394489,0.064787791
1.038688956,0.06515883
1.030248094,0.050699127
1.042452025,0.067425507
1.529305401,0.285550619
1.878794908,0.344598673
1.386920973,0.261756848
1.808435917,0.342850274
1.44071991,0.266105067
1.227770809,0.259174282
1.098893378,0.239167594
1.072690659,0.230844879
1.59607017,0.228651495
1.69098796,0.316811272
1.416733793,0.204007409
1.757840093,0.287239278
1.530295684,0.777790927
1.103765479,0.218666391
1.065551398,0.116545564
1.408918386,0.830438913
4.326002581,0.517130979
2.584310711,0.381502555
1.793725111,0.368388197
3.376938077,0.457796334
1.43989462,0.211383186
1.379142506,0.220733876
1.279966571,0.14254646
1.383694399,0.213608409
1.168353839,0.171237044
1.165446553,0.213263473
1.133553592,0.162610402
1.34568431,0.40496907
2.432442708,0.654294385
2.603596514,0.509751516
1.941295795,0.442186403
3.866531432,0.441585216
1.825008404,0.196913728
1.701975932,0.17942628
1.421948994,0.167143743
1.901976684,0.184609439
1.514639433,0.182436011
1.426745848,0.194931288
1.260985329,0.153668321
1.65531952,0.218729837
1.602595816,0.424870085
1.741701885,0.403225443
1.509545914,0.357976537
2.556652872,0.627289553
1.429519534,0.231211763
1.366295604,0.164061524
1.238372956,0.150837552
1.385197451,0.194471539
1.331654453,0.218164503
1.383292488,0.19211823
1.262334797,0.16652372
1.594640621,0.263432729
1.517117106,0.189718102
1.518676752,0.202015871
1.365307523,0.188819316
1.679183895,0.218441138
1.265242432,0.405975462
1.189912147,0.23012541
1.180764354,0.297177086
1.259246482,0.410012902
1.7644764,0.307925812
1.473347406,0.160147164
1.355207692,0.19320958
1.636091217,0.267975666
1.561304924,0.30041644
1.404098831,0.224021822
1.309781591,0.230490531
1.456184217,0.243924691
1.811725428,0.495068788
1.559490755,0.364462812
1.410898191,0.297874313
1.756848096,0.490445894
2.26917742,0.323413478
1.86135869,0.266041136
1.615372716,0.213744357
2.310094662,0.272903813
2.479160864,0.627000468
2.109847742,0.593165503
1.853888594,0.550596026
2.631040368,0.547138551
2.148960979,0.532056372
1.868748411,0.482224699
1.645085514,0.458374659
2.302116811,0.49517239
2.017554731,0.394388683
1.88122687,0.418492062
1.582054119,0.333066342
2.293099945,0.463854187
2.308591812,0.348942455
1.992600838,0.285322752
1.584315122,0.28262304
2.147161439,0.289322122
1.524396888,0.300922856
1.498017003,0.229182308
1.200328493,0.234230631
1.606339945,0.221335684
1.558389286,0.199695512
1.463423522,0.148561737
1.247101189,0.149808052
1.697366327,0.174165899
1.746958162,0.163864242
1.605685759,0.202884445
1.390895595,0.158827615
1.696461358,0.130037525
1.688846777,0.210688219
1.542590955,0.119954698
1.357705772,0.166522997
1.584353425,0.126279823
1.605991144,0.168807884
1.54708957,0.146255513
1.456332685,0.158130463
1.520605983,0.144288556
1.527827585,0.256812494
1.386341211,0.160311013
1.21371511,0.153479629
1.331081907,0.134662648
1.253264579,0.504585471
1.341003179,0.410737299
1.254495038,0.412884686
1.485667386,0.354014668
1.426198074,0.182727445
1.472374623,0.189777192
1.346245182,0.238960229
1.533732306,0.210880489
1.399340561,0.223836312
1.398933989,0.174916255
1.243002368,0.15691823
1.350436191,0.192118357
1.542309748,0.284202578
1.568898231,0.312878103
1.374031063,0.27399281
1.67561493,0.356380304
1.976734665,0.211387365
1.97468417,0.193708788
1.619850738,0.234574009
2.212061239,0.24906685
1.680173681,0.229417785
1.582855599,0.202844425
1.425515716,0.230504005
1.563463922,0.217226436
1.7441522,0.21133591
1.675047103,0.173583334
1.55985666,0.212205474
1.766137271,0.1766342
2.228382707,0.403545636
2.65024793,0.398463046
1.957532631,0.432776865
2.752692724,0.437453454
1.686379102,0.439509715
1.652909387,0.344592628
1.462432941,0.434355365
1.760982742,0.464082078
1.903358352,0.343070266
1.821972431,0.235276166
1.596129099,0.286977446
1.84001396,0.267831492
2.672851687,0.418364371
2.471509833,0.366662454
1.879965734,0.386865251
2.338392477,0.388760808
2.364403375,0.54013296
2.444764537,0.51337281
1.843524303,0.467206886
2.310864516,0.526390081
2.372139036,0.602895966
2.268845861,0.551924386
1.832857891,0.52536294
2.348871288,0.550970306
1.914192334,0.417637527
1.954389129,0.374156314
1.525855948,0.319672606
1.858661542,0.400544429
2.009625991,0.482641237
1.892135764,0.427097515
1.510716821,0.328680579
1.847364189,0.436595988
1.374532405,0.164399454
1.259779491,0.143872899
1.245995478,0.168462706
1.40426089,0.195749085
1.57551752,0.269082679
1.280259301,0.157482408
1.198980477,0.191793435
1.385619831,0.261502535
2.653773165,0.455318343
2.228527436,0.37786947
1.816600765,0.394856393
2.294989824,0.432414047
2.35736025,0.44310459
2.270076161,0.402924273
1.915967116,0.412544104
2.273480555,0.524479154
2.855413675,0.608710697
2.656997219,0.487499456
2.17831858,0.460550464
2.648049661,0.56641159
1.52531254,0.467988487
1.563619362,0.500525063
1.494215494,0.422047075
1.639853766,0.632232073
1.377195757,0.172920289
1.276107517,0.165990461
1.232180844,0.162159634
1.329630133,0.163250945
1.372302853,0.212129491
1.30561934,0.176968345
1.232310555,0.175550325
1.326368338,0.21662158
1.856163443,0.74226611
1.587726117,0.521709094
1.330604703,0.347847555
1.566772093,0.491996387
2.261375155,0.708919512
1.954175944,0.500780636
1.544851367,0.435139319
2.103540853,0.603603539
2.819490464,0.56407422
2.476400245,0.505966375
2.016776869,0.505430256
2.963856424,0.541580806
3.003790345,0.507361211
2.572497297,0.39443809
2.214862662,0.487212436
2.872014616,0.475516268
2.174661227,0.381275914
1.945898608,0.270132136
1.66091926,0.350089514
2.231384865,0.370364298
1.399248147,0.216850625
1.410773327,0.265289687
1.299091094,0.19093465
1.502810894,0.212590611
2.643774556,0.409252854
2.77734615,0.413279432
2.16990856,0.413235507
3.220587284,0.411951033
1.430373445,0.153230727
1.411970265,0.161364656
1.295335404,0.163900705
1.497563094,0.184495585
2.615512128,0.334939221
2.286699973,0.224769063
1.879951226,0.242811258
2.508183413,0.236435677
1.562724185,0.194712668
1.551561935,0.136838846
1.269992604,0.185928426
1.635621227,0.14944115
1.439643675,0.281578754
1.442767012,0.296391263
1.289003471,0.281651279
1.471336832,0.295902611
1.486671098,0.19161456
1.605154642,0.160014438
1.315193393,0.19516059
1.57143409,0.221155527
2.40963096,0.2408342
2.530472422,0.216488039
1.883149991,0.21755044
2.912069148,0.353542302
1.583601285,0.185681096
1.418706212,0.229786009
1.333506073,0.216527216
1.409912233,0.375630335
1.345264769,0.150073724
1.245083676,0.194799273
1.203661967,0.137771867
1.245374255,0.241382159
2.361024574,0.350184205
1.931268695,0.378605494
1.674950117,0.310751129
1.700860742,0.303366712
1.926238857,0.239552555
1.493056868,0.282344453
1.42730593,0.255000908
1.306823006,0.231083649
1.330010625,0.1110155
1.294806985,0.127261198
1.220618076,0.147033957
1.249217689,0.188527074
1.435846143,0.228631713
1.416443845,0.375972041
1.346396413,0.275148908
1.520381274,0.52390573
1.595328419,0.261948091
1.463585115,0.269784594
1.43926568,0.262449441
1.449648702,0.347274262
6.328233846,0.695431343
6.474652107,0.779075687
3.27682424,1.073366685
6.036739046,0.830741345
1.160734945,0.206754159
1.158495829,0.115961377
1.124256311,0.12261573
1.193841619,0.141935187
1.502419155,0.276592917
1.533839166,0.301093637
1.322878624,0.306337031
1.799576386,0.567160709
1.713747204,0.309883191
1.73563327,0.271234406
1.527630108,0.305839186
1.699592944,0.318984133
1.218723146,0.099350598
1.211100399,0.099923528
1.16491709,0.105915516
1.254060917,0.139145041
1.432888491,0.106242824
1.406404229,0.093011227
1.300048529,0.131030108
1.668625301,0.221917977
1.65503328,0.345196682
1.684758953,0.355388787
1.41603968,0.36529932
1.699922861,0.364405529
1.146287727,0.144891445
1.140479435,0.123137241
1.104747434,0.15206204
1.129140302,0.129382096
1.230729425,0.313173802
1.158806063,0.185558575
1.134242107,0.239361657
1.181475242,0.277620646
1.549685785,0.267006697
1.599557751,0.299886528
1.341825757,0.23972781
1.577638052,0.293129296
2.162504321,0.620858373
2.218922317,0.534316938
1.724909682,0.457389628
2.091650741,0.459615904
2.054041054,0.387435819
2.112223013,0.371501457
1.829339546,0.391318009
2.197071837,0.424239593
1.868020727,0.250901369
1.699510877,0.227773827
1.486620082,0.228136816
1.899121443,0.248829117
1.38380268,0.182335781
1.358151387,0.255893268
1.318664332,0.212997792
1.27414207,0.187996954
1.110772571,0.134065066
1.105070567,0.118071378
1.105227785,0.123369849
1.096805469,0.159415342
1.074769019,0.080336558
1.069394622,0.106980681
1.08880588,0.142355989
1.055605614,0.09671985
1.059640974,0.073977987
1.062571111,0.062745918
1.062477916,0.064271453
1.056326648,0.04879717
1.163277433,0.083486915
1.183496063,0.40641725
1.159237941,0.328083725
1.190810355,0.347024277
1.69773094,0.247387167
1.592436319,0.201687272
1.452178302,0.306548995
1.560662089,0.204973025
1.479071344,0.243577179
1.427910388,0.180724116
1.333346562,0.166888329
1.390448607,0.242842562
1.034918815,0.088527074
1.046688985,0.096860199
1.049031327,0.104543682
1.038971022,0.100462084
1.278335739,0.234168768
1.26891775,0.205735859
1.246235919,0.171632562
1.330325837,0.198744831
1.711934528,0.350610018
1.85511364,0.589541652
1.599003104,0.505109273
1.615119029,0.532728492
1.428850845,0.25883328
1.34048656,0.269605829
1.239236538,0.163598079
1.28260215,0.200921431
1.355831492,0.215172666
1.377831857,0.195962716
1.245162856,0.167455114
1.513997054,0.25188392
1.417567818,0.342667043
1.366379368,0.271744084
1.295172375,0.171007387
1.451375432,0.376262466
1.194106174,0.233788344
1.303496652,0.248080808
1.244527583,0.203680915
1.405611672,0.273714456
1.220428419,0.140137225
1.217397811,0.140274948
1.188201816,0.138232952
1.237740363,0.140134855
1.300940253,0.142495273
1.382661651,0.196044172
1.276831542,0.160829196
1.446119838,0.158569693
1.093143915,0.059119603
1.126524678,0.090483944
1.112735323,0.255675277
1.140117078,0.145418864
1.053210452,0.065455792
1.053297979,0.099807471
1.051286729,0.091040877
1.068296616,0.185943429
1.272209752,0.142825146
1.264853433,0.130686386
1.177226864,0.117098005
1.319354238,0.158535055
1.279470861,0.147361096
1.263027253,0.129734445
1.181996268,0.152681554
1.319580677,0.173920204
1.644633257,0.403480748
1.745414082,0.295453383
1.592241107,0.322635306
1.879172244,0.250886062
1.758322898,0.254601408
1.922758072,0.302603673
1.78684448,0.326734397
2.451761625,0.309576511
1.485266989,0.186991096
1.934361798,0.304084196
1.537007185,0.240618924
2.177004444,0.245957518
1.2547794,0.161150419
1.55966309,0.169747422
1.33637255,0.204504025
1.600181311,0.153996473
1.194002665,0.130935234
1.188926582,0.117912232
1.169820358,0.162265643
1.194606851,0.181579731
2.252530649,0.607867701
1.835141603,0.537052945
1.866231619,0.899560037
1.998535605,0.606546843
2.043599232,0.396277613
2.085705181,0.345513367
1.686688396,0.367963712
1.925191913,0.363024523
1.47066677,0.146052254
1.421779845,0.112211314
1.328473734,0.151846763
1.471370929,0.142944202
1.432639781,0.478200429
1.216938666,0.153045829
1.441769476,0.410073426
1.243626768,0.175257877
2.482496303,0.349320276
2.083539582,0.312900482
1.87578412,0.50103844
1.754784865,0.2808858
1.359318959,0.180882448
1.39097585,0.248378947
1.280840591,0.190038723
1.532235882,0.254978502
1.288886812,0.391899207
1.143048267,0.0881572
1.122227291,0.115353239
1.180672491,0.079394174
3.496188627,0.366146094
3.908413629,0.482748849
3.113796247,0.586481109
4.286986092,0.44159585
1.34150067,0.139698315
1.446381146,0.164929094
1.295827675,0.148379214
1.626157759,0.21686391
1.355588707,0.201420438
1.459865572,0.239866942
1.362506102,0.325909123
1.568603301,0.418307917
1.309194571,0.275470271
1.322245607,0.258133366
1.263118583,0.206085009
1.288260208,0.206851235
1.97666757,0.263681369
2.102849906,0.210212609
1.74057207,0.253245338
2.390878255,0.218623631
1.54860548,0.202896185
1.903483665,0.272849203
1.662121737,0.247782591
1.920292685,0.309407645
1.2262635,0.16373069
1.207805896,0.135738881
1.159286314,0.125173786
1.240572922,0.196406811
1.952318804,0.366069038
1.602949277,0.197395197
1.45258726,0.192790264
1.573828808,0.211315933
1.615627232,0.17937177
1.788181645,0.183313133
1.413130771,0.144631104
1.868605829,0.19228042
2.073513141,0.271653233
1.867434286,0.173080281
1.507460638,0.224461992
2.018411944,0.220574693
1.252867859,0.18904045
1.279821234,0.16590869
1.240764316,0.160070391
1.27225816,0.183314143
1.178731491,0.137570912
1.18120554,0.167050985
1.168450669,0.145172977
1.174841092,0.20025739
1.775431976,0.440167762
1.6676,0.382071625
1.612007423,0.422890406
1.795437499,0.505470122
1.796221381,0.516418818
1.852290054,0.468697192
1.783660008,0.446516688
1.763938788,0.451304977
1.230193438,0.209829036
1.2654109,0.311619084
1.209371575,0.195190249
1.260720262,0.324916875
1.292120278,0.230315125
1.331184646,0.353642568
1.250793681,0.234354726
1.331524949,0.471150532
1.991570557,0.419699766
2.103464635,0.447790523
2.090938547,0.40950305
2.206497641,0.461763554
1.521974602,0.36106134
1.659617206,0.425075668
1.675632523,0.308290425
1.669701959,0.427114823
1.158001488,0.177764631
1.17205026,0.120343248
1.146814484,0.131294501
1.176614263,0.130867807
1.436360086,0.195021918
1.374049347,0.183017598
1.302009665,0.164642822
1.490673874,0.249922685
1.218683164,0.095340972
1.233793973,0.216804959
1.194807762,0.186748382
1.245201921,0.120580593
0.976993463,0.153959609
0.972772426,0.148395611
0.964478715,0.164689981
0.980670959,0.138938744
1.192378676,0.383868573
1.212503628,0.456007604
1.131737813,0.34782055
1.262979179,0.598418962
1.152248305,0.29972657
1.148935633,0.383218977
1.106585361,0.222536252
1.121160661,0.321496674
1.164446168,0.180267137
1.129401795,0.174740651
1.077792933,0.140057035
1.116958865,0.146753671
1.276152461,0.363668637
1.246678815,0.415860193
1.195706918,0.259942132
1.218639256,0.232650273
1.390249388,0.091648426
1.387110262,0.084794629
1.369439193,0.085418777
1.412710466,0.084534587
1.785295872,0.25558047
1.709699499,0.201049639
1.616625835,0.241643007
1.931519149,0.274212658
2.245622738,0.402832263
2.083168461,0.327932919
1.896337275,0.396230487
2.410908127,0.358476811
1.871705228,0.16790257
1.862629615,0.129753923
1.864150904,0.41456723
2.085248884,0.171348244
1.870493053,0.15089625
1.730080741,0.130126385
1.62942034,0.151268952
2.134686474,0.219903861
2.357966131,0.30124913
2.306168887,0.272930243
2.078634641,0.274732221
2.491984988,0.280997185
2.223715832,0.401731172
2.133249082,0.295387798
2.021271561,0.292835626
2.329828619,0.280699185
1.833472989,0.14996428
1.985910863,0.135983463
1.839214954,0.170881656
2.193435284,0.167052095
1.435493965,0.118613706
1.328647822,0.088913277
1.275367279,0.108088814
1.54677824,0.174618962
1.472293225,0.142735214
1.301912926,0.108915599
1.210261447,0.115464429
1.405371667,0.292989699
1.585506805,0.151523435
1.736560541,0.161531157
1.624957403,0.17289026
1.779445199,0.276913338
1.779237879,0.111881933
1.719388476,0.118638622
1.555537142,0.1362169
1.722689301,0.241656248
1.62260956,0.113051883
1.594826807,0.107827926
1.40062357,0.157651224
1.761633993,0.18567167
1.756107912,0.224310432
1.827373473,0.181485028
1.674411405,0.203382359
1.876493949,0.188117176
2.698341861,0.393705693
2.007217916,0.302108969
1.735065816,0.336388419
1.742361614,0.249858343
1.612610834,0.181132401
1.557761162,0.138084723
1.403680366,0.148665997
1.716058613,0.159451182
1.724852518,0.224140929
1.584350718,0.158520204
1.490724839,0.149964289
1.632863904,0.128160916
1.364950594,0.156453818
1.383122291,0.132705593
1.305073608,0.133167456
1.403351465,0.131117343
1.134402909,0.273678628
1.107755156,0.190330792
1.097447762,0.307922574
1.113564079,0.162915412
1.707932675,0.32843452
1.57116424,0.394794888
1.446633731,0.423925978
2.128208771,0.577875664
2.200017149,0.507530226
2.062454162,0.352337904
1.832094411,0.369573738
2.91849421,0.538781329
1.387781559,0.145756811
1.35495779,0.164417006
1.287154722,0.236092273
1.456365101,0.170182216
1.519065579,0.248424334
1.384768583,0.196654617
1.320955539,0.195718031
1.497453202,0.224435033
1.415084382,0.263669594
1.315733372,0.209136944
1.186205624,0.204353527
1.386879961,0.244612593
1.619680541,0.323581217
1.670258518,0.36023057
1.44484066,0.335657384
1.693738418,0.374703445
2.512418158,0.404044211
3.107633246,0.403959626
2.000979932,0.420620455
2.986719324,0.424607871
1.904780881,0.427572479
2.591054148,0.415665073
1.732076373,0.48506445
2.473064738,0.427505417
2.015459717,0.365853284
3.21913969,0.39553712
1.681026664,0.349733742
3.448626048,0.406299291
1.287617529,0.185678668
1.391103704,0.149528443
1.223092919,0.178740034
1.371858685,0.142900231
1.373962116,0.306917786
1.483387592,0.337038219
1.334542602,0.372141246
1.442374839,0.272731212
1.637282168,0.645420591
1.819112387,0.675577418
1.397313887,0.456592997
1.714580907,0.601050149
1.613828077,0.408146048
1.685555672,0.356732667
1.393767929,0.418453353
1.743342409,0.382897026
1.275464681,0.380110767
1.325133188,0.354013049
1.169127892,0.207804868
1.276042061,0.271198781
1.358311711,0.107920712
1.36361163,0.106236059
1.293268935,0.106006773
1.324281404,0.116766325
1.23082994,0.097746253
1.255638969,0.123059077
1.168143685,0.096505973
1.230775012,0.09490547
2.111921578,0.456065017
2.238012805,0.440135349
1.856982337,0.340701092
2.775888916,0.523373757
2.401022761,0.411612605
2.588973345,0.409897969
2.109929875,0.401926148
3.381707762,0.444949169
1.223619933,0.409600728
1.407983504,0.341884963
1.344814559,0.310056484
1.317688257,0.321100434
1.461917378,0.356741059
1.386199934,0.292561552
1.343823345,0.224572951
1.268181648,0.219606889
1.304547005,0.410226609
1.356250061,0.312252166
1.203936159,0.348040223
1.279266653,0.425643082
1.414180138,0.297028868
1.480170351,0.391791985
1.270388579,0.3290833
1.462853278,0.285398756
1.457995281,0.451805069
1.603118748,0.491778158
1.275227371,0.429675922
1.61581998,0.61504742
1.197978646,0.366332572
1.135567231,0.212556152
1.104909217,0.196683031
1.207205743,0.554816656
1.428112607,0.156697862
1.694309952,0.206245832
1.314157172,0.20116305
1.591293536,0.196635711
1.960805128,0.40150624
2.59345145,0.369289061
1.62631974,0.367396128
2.526676412,0.386856189
1.785684014,0.479923954
2.220736192,0.493128464
1.548362535,0.439510184
2.152541005,0.49616743
2.449915307,0.429497072
2.402661001,0.353884477
2.177376903,0.482757884
2.475411857,0.368681183
1.347139908,0.264025606
1.273461873,0.186951258
1.174312998,0.168829707
1.337352945,0.211418342
1.433848916,0.330775405
1.356400684,0.311654906
1.217156209,0.222984136
1.548127912,0.33192576
1.610928326,0.268849665
1.474375893,0.177824679
1.399566217,0.182193619
1.67515705,0.388659702
2.252642443,0.357945341
2.226671263,0.213882689
1.759913563,0.257389886
3.157076288,0.360833364
1.368272913,0.260564151
1.306807508,0.344027234
1.220839717,0.314944563
1.371820938,0.343446208
1.337008881,0.224064008
1.230227453,0.14812807
1.173952112,0.183972885
1.352323068,0.298220853
1.992636467,0.292473788
1.727286302,0.149925938
1.496206531,0.15959266
1.81004181,0.167930103
2.143023061,0.465984216
1.8816664,0.334516118
1.615305276,0.257191206
1.960765003,0.345598701
2.002057403,0.373321258
1.632035791,0.235013761
1.503804379,0.33319635
1.827081025,0.305950321
2.1500028,0.382566876
1.857104673,0.297222086
1.734660905,0.329173135
1.939943928,0.331091764
1.880505418,0.344104411
1.825225844,0.326732818
1.605270807,0.322813759
1.994294818,0.34215491
1.539638223,0.141272842
1.405577785,0.100495596
1.327018722,0.11221037
1.434342705,0.088530925
1.774709312,0.179689637
1.722577976,0.131689806
1.612830826,0.166273919
2.037038034,0.148782441
1.62155109,0.224070327
1.674133089,0.20539947
1.621304037,0.226889627
2.01828433,0.200093785
1.502738395,0.232423593
1.47354433,0.101975595
1.326924666,0.128772021
1.551134162,0.113622606
1.658470768,0.32362757
1.448647206,0.118276805
1.357637535,0.13341799
1.778734261,0.181313635
1.737771428,0.19430571
1.640251439,0.18640275
1.667617383,0.22671741
2.187363845,0.228773337
1.635698661,0.295979672
1.730301661,0.268848365
1.740385689,0.305315117
2.145544008,0.302840897
1.564995475,0.30579773
1.695117916,0.300875438
1.749529097,0.292793158
2.03297807,0.32224023
1.883907735,0.169712518
1.756953842,0.136009859
1.752756656,0.197615653
2.098025449,0.139491885
1.41335009,0.221150119
1.376736296,0.176897323
1.304951142,0.213315977
1.592117914,0.204451335
1.493925859,0.262825329
1.39736163,0.204856901
1.269790966,0.209005118
1.577639582,0.231525151
1.322839842,0.213595973
1.248797962,0.160028103
1.165531942,0.157522957
1.436115863,0.25998353
1.073402385,0.13630481
1.060991416,0.10584058
1.050652048,0.139987251
1.180560377,0.214318085
2.964378455,0.462409866
2.789783997,0.384567789
2.155124393,0.401261982
2.831109055,0.424364897
2.262166852,0.433799997
2.110054367,0.422929324
1.727908824,0.404556053
2.034756604,0.479719899
1.307622345,0.118403137
1.326985936,0.0810344
1.259886038,0.086378923
1.31754845,0.084044909
1.228866738,0.156596533
1.20625259,0.106655145
1.139574246,0.117201507
1.215804644,0.119328494
1.539396446,0.2725172
1.726037945,0.344864526
1.647928341,0.208746839
1.668213248,0.319558155
1.642783487,0.244225482
1.751725911,0.289755824
1.840046044,0.322315147
1.589315213,0.310957661
1.345592817,0.216678444
1.474734672,0.272515352
1.317740265,0.266937412
1.498848018,0.298878144
1.134341287,0.213367624
1.175135421,0.200110471
1.132607373,0.236405386
1.1588379,0.305615578
1.172519433,0.432212118
1.201905176,0.332818927
1.213823756,0.321510639
1.184038399,0.269575746
1.433029214,0.308055562
1.527980645,0.367592829
1.571282692,0.338693566
1.532834227,0.443785849
2.890230772,0.502203157
2.840858182,0.648728143
2.220825837,0.649253426
2.575701994,0.682961464
2.769229914,0.511282417
2.708321083,0.610488552
2.354906802,0.579096305
2.594133433,0.669219867
1.854468257,0.416467486
1.990635866,0.436480614
1.671664703,0.360765021
2.611941862,0.587733565
1.523773013,0.229179558
1.622424728,0.291578269
1.323716802,0.226253561
1.97518595,0.416450151
1.432579304,0.182806036
1.411732656,0.268104338
1.287968484,0.313221288
1.65830259,0.353952896
1.658913675,0.311639987
1.481527874,0.242153133
1.349206772,0.320693929
1.846262713,0.353588834
1.453355617,0.178453754
1.403500856,0.178407409
1.313070889,0.228928243
1.418955302,0.180121742
1.580601386,0.472585916
1.464466877,0.272525111
1.354001924,0.252960874
1.558624017,0.415133859
1.853975731,0.265255883
1.74308404,0.238791496
1.644909158,0.303516576
1.765869795,0.277134896
1.461423201,0.292260098
1.503250713,0.262325037
1.429994643,0.26672765
1.556025544,0.271231586
1.470666047,0.225149672
1.509499188,0.20936977
1.362598281,0.18716862
1.53025092,0.237220225
2.347776609,0.461003651
2.440108765,0.42867318
1.913564936,0.329665391
2.410681418,0.470679245
1.606689319,0.451574551
1.649943819,0.422140842
1.696991549,0.396918705
1.610463196,0.502909932
1.390396759,0.301408747
1.356202895,0.305493219
1.23033583,0.231392774
1.372574245,0.287598515
1.220178266,0.198131371
1.268961209,0.29180517
1.204365618,0.278425653
1.228261022,0.230108321
1.60873178,0.313973528
1.677516626,0.305458982
1.429989385,0.327390298
1.682969839,0.323943394
2.010715246,0.338340176
2.103059863,0.326865653
1.775396996,0.281816851
2.27608647,0.384203975
1.395618995,0.234843251
1.429351058,0.295505363
1.357757096,0.226753515
1.436039158,0.257386965
1.516698801,0.297661754
1.465861745,0.310254716
1.488933888,0.340522249
1.508999737,0.406680212
1.640752945,0.29849027
1.617164646,0.357004964
1.543836743,0.349344559
1.803376583,0.55558939
1.399946693,0.187869207
1.35488696,0.206015022
1.297994414,0.147174006
1.432840573,0.24466783
1.498858014,0.228656217
1.40194146,0.175927094
1.313907167,0.141820761
1.509916608,0.296618197
1.671708659,0.509169129
1.483916454,0.340656083
1.425126604,0.249044854
1.553204742,0.345302224
1.459891516,0.266261104
1.38456025,0.253530752
1.311079653,0.16306461
1.407434917,0.332976692
1.764565065,0.40735152
1.609720956,0.313503778
1.395387375,0.336264481
2.038400131,0.463170168
2.266060519,0.431056964
2.386690439,0.433045797
2.030200938,0.403136601
2.990681509,0.378810553
2.714187367,0.453672536
3.004368934,0.414253586
2.779739039,0.406208444
3.39515517,0.447024856
1.801543139,0.321443942
2.01392447,0.321986865
1.750981513,0.288110016
2.050645976,0.361410075
3.661493068,0.469738012
3.204035007,0.359007868
2.708187961,0.440385439
4.491655718,0.415254756
2.862407752,0.349497349
2.509467939,0.280887005
2.213534057,0.327746911
3.011075589,0.319148602
1.257156047,0.093888005
1.220561044,0.060324452
1.201335372,0.090620974
1.336895052,0.098679272
1.227925474,0.151888633
1.235464478,0.134871876
1.20174312,0.152227072
1.522903686,0.240579163
3.298370846,0.632804891
3.044205737,0.533725117
2.543131635,0.586071276
3.456684387,0.446287619
2.464549678,0.325556265
2.413958868,0.244047688
1.863054816,0.324570126
2.473979282,0.27828129
1.976624605,0.321241199
1.777313284,0.329144233
1.524247641,0.258102072
1.815256625,0.305594243
1.872110027,0.286715596
1.71459084,0.272237107
1.4614227,0.249426263
1.808406145,0.28360499
1.373985934,0.191147617
1.364375641,0.22113201
1.297350974,0.201654476
1.459235257,0.303688543
1.369849323,0.283693852
1.47596566,0.27157264
1.334389029,0.2414139
1.588527613,0.271699911
1.588665619,0.300566758
1.809892278,0.283353605
1.643761675,0.303312909
2.016364144,0.276741321
1.638004734,0.588422539
1.744496103,0.398048876
1.452104923,0.306584851
1.891657181,0.344261233
1.86806034,0.334605405
1.952530906,0.331931067
1.693768045,0.335954393
2.272657665,0.325599821
2.240639518,0.283778918
1.980082695,0.298501416
1.774263877,0.311367415
2.20162272,0.291563149
2.890794641,0.505400497
2.574174079,0.459945884
2.179550352,0.474437079
2.458415405,0.441895682
1.779152173,0.266307523
1.856620541,0.231649366
1.472239395,0.207099593
1.880290784,0.278615918
1.593934811,0.287380567
1.926751714,0.336822022
1.443593591,0.267227325
2.068433696,0.40990729
1.874630124,0.259585701
1.86727688,0.22494659
1.390803546,0.229697747
2.20371932,0.331473954
2.402548538,0.294227832
2.068072364,0.25062553
1.818408008,0.339669424
2.151315354,0.329550424
1.582202528,0.252459074
1.916110838,0.266357935
1.559958631,0.291356848
2.308014175,0.341839142
1.38981125,0.225312891
1.631264349,0.218303802
1.390074665,0.237494536
1.816798686,0.201878502
1.586165625,0.235126517
1.681828381,0.267078081
1.446573878,0.241004945
1.759014612,0.321608539
1.225162621,0.320005156
1.227684814,0.32320197
1.203681079,0.272623401
1.234764019,0.27295371
1.579336201,0.39305494
1.794221161,0.587233787
1.405733975,0.377407833
2.154440797,0.61481847
2.07227447,0.475177661
2.347732929,0.414336037
1.636756584,0.36438357
2.550931174,0.434291806
1.511458074,0.263867452
1.670305481,0.34724333
1.380270346,0.248980119
1.82073374,0.317185562
1.59876244,0.343709033
1.586740782,0.178912388
1.473068972,0.27628369
1.622418994,0.188853627
